(9-13-16) Twitter Data:,,,,,,,,(9-20-16) Twitter Data:,,,,,,,,,,,,,,,,
line,actor,body,favoritesCount,neutral,polar,pos,neg,line,actor,body,favoritesCount,neutral,polar,pos,neg,,,,,(9-16-15),neutral,polar,pos,neg
899,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @wfp: “i know the world has forgotten us, w...",0,0.7,0.3,0.4,0.6,899,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @wfp: “i know the world has forgotten us, w...",0,0.7,0.3,0.3,0.7,,,,,,,,,
900,"{'objecttype': 'person', 'id': 'id:twitter.com...",#technews apple opens up itunes donations to h...,0,0.7,0.3,0.4,0.6,900,"{'objecttype': 'person', 'id': 'id:twitter.com...",#technews apple opens up itunes donations to h...,0,0.7,0.3,0.3,0.7,,,,,,,,,
901,"{'objecttype': 'person', 'id': 'id:twitter.com...",syrian refugees await asylum at makeshift camp...,0,0.7,0.3,0.4,0.6,901,"{'objecttype': 'person', 'id': 'id:twitter.com...",syrian refugees await asylum at makeshift camp...,0,0.7,0.3,0.3,0.7,,,,,,,,,
902,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @ambmellbin: congrats to aqeela asifi! #nan...,0,0.7,0.3,0.4,0.6,902,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @ambmellbin: congrats to aqeela asifi! #nan...,0,0.7,0.3,0.3,0.7,,,,,,,,,
903,"{'objecttype': 'person', 'id': 'id:twitter.com...",#refugeecrisis: it will be a matter of time be...,0,0.7,0.3,0.4,0.6,903,"{'objecttype': 'person', 'id': 'id:twitter.com...",#refugeecrisis: it will be a matter of time be...,0,0.7,0.3,0.3,0.7,,,,,,,,,
904,"{'objecttype': 'person', 'id': 'id:twitter.com...",lunatic asylum: the place where optimism most ...,0,0.7,0.3,0.4,0.6,904,"{'objecttype': 'person', 'id': 'id:twitter.com...",lunatic asylum: the place where optimism most ...,0,0.7,0.3,0.3,0.7,,,,,,,,,
905,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @20committee: croatia's smug period of refu...,0,0.7,0.3,0.4,0.6,905,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @20committee: croatia's smug period of refu...,0,0.7,0.3,0.3,0.7,,,,,,,,,
906,"{'objecttype': 'person', 'id': 'id:twitter.com...",and this is just the beginning as war drags on…,0,0.7,0.3,0.4,0.6,906,"{'objecttype': 'person', 'id': 'id:twitter.com...",and this is just the beginning as war drags on…,0,0.7,0.3,0.3,0.7,,,,,,,,,
907,"{'objecttype': 'person', 'id': 'id:twitter.com...",yahoo news : switzerland offers europe lessons...,0,0.7,0.3,0.4,0.6,907,"{'objecttype': 'person', 'id': 'id:twitter.com...",yahoo news : switzerland offers europe lessons...,0,0.7,0.3,0.3,0.7,,,,,,,,,
908,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @huffingtonpost: greek family on vacation s...,0,0.7,0.3,0.4,0.6,908,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @huffingtonpost: greek family on vacation s...,0,0.7,0.3,0.3,0.7,,,,,,,,,
909,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rickgladstone: dismayed at intl response t...,0,0.7,0.3,0.4,0.6,909,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rickgladstone: dismayed at intl response t...,0,0.7,0.3,0.3,0.7,,,,,,,,,
910,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rtenews: pope francis puts up syrian refug...,0,0.7,0.3,0.4,0.6,910,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rtenews: pope francis puts up syrian refug...,0,0.7,0.3,0.3,0.7,,,,,,,,,
911,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rediceradio: destruction of europe: migran...,0,0.7,0.3,0.4,0.6,911,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rediceradio: destruction of europe: migran...,0,0.7,0.3,0.3,0.7,,,,,,,,,
912,"{'objecttype': 'person', 'id': 'id:twitter.com...","leg done today , quality kit helping us get so...",0,0.7,0.3,0.4,0.6,912,"{'objecttype': 'person', 'id': 'id:twitter.com...","leg done today , quality kit helping us get so...",0,0.7,0.3,0.3,0.7,,,,,,,,,
913,"{'objecttype': 'person', 'id': 'id:twitter.com...",going to piss you off... us government to offe...,0,0.7,0.3,0.4,0.6,913,"{'objecttype': 'person', 'id': 'id:twitter.com...",going to piss you off... us government to offe...,0,0.7,0.3,0.3,0.7,,,,,,,,,
914,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @elyseecom: le mieux et le plus rapide est ...,0,0.7,0.3,0.4,0.6,914,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @elyseecom: le mieux et le plus rapide est ...,0,0.7,0.3,0.3,0.7,,,,,,,,,
915,"{'objecttype': 'person', 'id': 'id:twitter.com...",what central europeans want to know on the #re...,0,0.7,0.3,0.4,0.6,915,"{'objecttype': 'person', 'id': 'id:twitter.com...",what central europeans want to know on the #re...,0,0.7,0.3,0.3,0.7,,,,,,,,,
916,"{'objecttype': 'person', 'id': 'id:twitter.com...",tight-knit no more? refugee crisis threatens e...,0,0.7,0.3,0.4,0.6,916,"{'objecttype': 'person', 'id': 'id:twitter.com...",tight-knit no more? refugee crisis threatens e...,0,0.7,0.3,0.3,0.7,,,,,,,,,
917,"{'objecttype': 'person', 'id': 'id:twitter.com...",emotional syrian refugee blasts fraud migrants...,0,0.7,0.3,0.4,0.6,917,"{'objecttype': 'person', 'id': 'id:twitter.com...",emotional syrian refugee blasts fraud migrants...,0,0.7,0.3,0.3,0.7,,,,,,,,,
918,"{'objecttype': 'person', 'id': 'id:twitter.com...",german minister: 'we can't take every refugee'...,0,0.7,0.3,0.4,0.6,918,"{'objecttype': 'person', 'id': 'id:twitter.com...",german minister: 'we can't take every refugee'...,0,0.7,0.3,0.3,0.7,,,,,,,,,
919,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @xsmed_: no matter what anyone says.,americ...",0,0.7,0.3,0.4,0.6,919,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @xsmed_: no matter what anyone says.,americ...",0,0.7,0.3,0.3,0.7,,,,,,,,,
920,"{'objecttype': 'person', 'id': 'id:twitter.com...",europe’s refugee crisis and the biology of hum...,0,0.7,0.3,0.4,0.6,920,"{'objecttype': 'person', 'id': 'id:twitter.com...",europe’s refugee crisis and the biology of hum...,0,0.7,0.3,0.3,0.7,,,,,,,,,
921,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @channel4news: 'individual measures by indi...,0,0.7,0.3,0.4,0.6,921,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @channel4news: 'individual measures by indi...,0,0.7,0.3,0.3,0.7,,,,,,,,,
922,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @eucopresident: i convene an extra #euco on...,0,0.7,0.3,0.4,0.6,922,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @eucopresident: i convene an extra #euco on...,0,0.7,0.3,0.3,0.7,,,,,,,,,
923,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @chelseafc: £1 from every ticket sold for t...,0,0.7,0.3,0.4,0.6,923,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @chelseafc: £1 from every ticket sold for t...,0,0.7,0.3,0.3,0.7,,,,,,,,,
924,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @democracynow: watch: socialist @jeremycorb...,0,0.7,0.3,0.4,0.6,924,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @democracynow: watch: socialist @jeremycorb...,0,0.7,0.3,0.3,0.7,,,,,,,,,
925,"{'objecttype': 'person', 'id': 'id:twitter.com...","and the sign said, anybody caught trespassin' ...",0,0.7,0.3,0.4,0.6,925,"{'objecttype': 'person', 'id': 'id:twitter.com...","and the sign said, anybody caught trespassin' ...",0,0.7,0.3,0.3,0.7,,,,,,,,,
926,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @juergen_p: razor wire is for criminals: #g...,0,0.7,0.3,0.4,0.6,926,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @juergen_p: razor wire is for criminals: #g...,0,0.7,0.3,0.3,0.7,,,,,,,,,
927,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @redcrescenttr: the life of a #migrant is n...,0,0.7,0.3,0.4,0.6,927,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @redcrescenttr: the life of a #migrant is n...,0,0.7,0.3,0.3,0.7,,,,,,,,,
928,"{'objecttype': 'person', 'id': 'id:twitter.com...",stand tall against hungary’s harsh new anti-mi...,0,0.7,0.3,0.4,0.6,928,"{'objecttype': 'person', 'id': 'id:twitter.com...",stand tall against hungary’s harsh new anti-mi...,0,0.7,0.3,0.3,0.7,,,,,,,,,
929,"{'objecttype': 'person', 'id': 'id:twitter.com...",#soldiers open fire on homes in ‘aida refugee ...,0,0.7,0.3,0.4,0.6,929,"{'objecttype': 'person', 'id': 'id:twitter.com...",#soldiers open fire on homes in ‘aida refugee ...,0,0.7,0.3,0.3,0.7,,,,,,,,,
930,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @refugeeaid_serb: artwork by #refugee child...,0,0.7,0.3,0.4,0.6,930,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @refugeeaid_serb: artwork by #refugee child...,0,0.7,0.3,0.3,0.7,,,,,,,,,
931,"{'objecttype': 'person', 'id': 'id:twitter.com...",kidnapped and sold: libya's migrant trade (par...,0,0.7,0.3,0.4,0.6,931,"{'objecttype': 'person', 'id': 'id:twitter.com...",kidnapped and sold: libya's migrant trade (par...,0,0.7,0.3,0.3,0.7,,,,,,,,,
932,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @ajenglish: five syrian families granted as...,0,0.7,0.3,0.4,0.6,932,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @ajenglish: five syrian families granted as...,0,0.7,0.3,0.3,0.7,,,,,,,,,
933,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @dappyboy0489: cristiano ronaldo's mascot w...,0,0.7,0.3,0.4,0.6,933,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @dappyboy0489: cristiano ronaldo's mascot w...,0,0.7,0.3,0.3,0.7,,,,,,,,,
934,"{'objecttype': 'person', 'id': 'id:twitter.com...",things are really vibrating as they look to li...,0,0.7,0.3,0.4,0.6,934,"{'objecttype': 'person', 'id': 'id:twitter.com...",things are really vibrating as they look to li...,0,0.7,0.3,0.3,0.7,,,,,,,,,
935,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @ylenews: bank of #finland governor erkki l...,0,0.7,0.3,0.4,0.6,935,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @ylenews: bank of #finland governor erkki l...,0,0.7,0.3,0.3,0.7,,,,,,,,,
936,"{'objecttype': 'person', 'id': 'id:twitter.com...",someone needs to tell that 'refugee' that it's...,0,0.7,0.3,0.4,0.6,936,"{'objecttype': 'person', 'id': 'id:twitter.com...",someone needs to tell that 'refugee' that it's...,0,0.7,0.3,0.3,0.7,,,,,,,,,
937,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @eminahrw: crucial for #macedonia to invest...,0,0.7,0.3,0.4,0.6,937,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @eminahrw: crucial for #macedonia to invest...,0,0.7,0.3,0.3,0.7,,,,,,,,,
938,"{'objecttype': 'person', 'id': 'id:twitter.com...",refugee resettlement watch roundup up for the ...,0,0.7,0.3,0.4,0.6,938,"{'objecttype': 'person', 'id': 'id:twitter.com...",refugee resettlement watch roundup up for the ...,0,0.7,0.3,0.3,0.7,,,,,,,,,
939,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @dvatw: even before the ""syrian refugee"" ts...",0,0.7,0.3,0.4,0.6,939,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @dvatw: even before the ""syrian refugee"" ts...",0,0.7,0.3,0.3,0.7,,,,,,,,,
940,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @mjc1883: @paulnuttallukip @charlesholly9 b...,0,0.7,0.3,0.4,0.6,940,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @mjc1883: @paulnuttallukip @charlesholly9 b...,0,0.7,0.3,0.3,0.7,,,,,,,,,
941,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @dandystopsoil: thank you so much for all y...,0,0.7,0.3,0.4,0.6,941,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @dandystopsoil: thank you so much for all y...,0,0.7,0.3,0.3,0.7,,,,,,,,,
942,"{'objecttype': 'person', 'id': 'id:twitter.com...","this picture, the empty child's life preserver...",0,0.7,0.3,0.4,0.6,942,"{'objecttype': 'person', 'id': 'id:twitter.com...","this picture, the empty child's life preserver...",0,0.7,0.3,0.3,0.7,,,,,,,,,
943,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @dewiarmand: this aildiladha, carefugees is...",0,0.7,0.3,0.4,0.6,943,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @dewiarmand: this aildiladha, carefugees is...",0,0.7,0.3,0.3,0.7,,,,,,,,,
944,"{'objecttype': 'person', 'id': 'id:twitter.com...",the european refugee crisis and syria explaine...,0,0.7,0.3,0.4,0.6,944,"{'objecttype': 'person', 'id': 'id:twitter.com...",the european refugee crisis and syria explaine...,0,0.7,0.3,0.3,0.7,,,,,,,,,
945,"{'objecttype': 'person', 'id': 'id:twitter.com...",the truth about the migrant crisis \n\nhttps:/...,0,0.7,0.3,0.4,0.6,945,"{'objecttype': 'person', 'id': 'id:twitter.com...",the truth about the migrant crisis \n\nhttps:/...,0,0.7,0.3,0.3,0.7,,,,,,,,,
946,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @redcrescenttr: the life of a #migrant is n...,0,0.7,0.3,0.4,0.6,946,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @redcrescenttr: the life of a #migrant is n...,0,0.7,0.3,0.3,0.7,,,,,,,,,
947,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @jeremycorbyn: today jon snow, channel 4 ne...",0,0.7,0.3,0.4,0.6,947,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @jeremycorbyn: today jon snow, channel 4 ne...",0,0.7,0.3,0.3,0.7,,,,,,,,,
948,"{'objecttype': 'person', 'id': 'id:twitter.com...","no, these are belated responses against muslim...",0,0.7,0.3,0.4,0.6,948,"{'objecttype': 'person', 'id': 'id:twitter.com...","no, these are belated responses against muslim...",0,0.7,0.3,0.3,0.7,,,,,,,,,
949,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @soccerst_: the refugee who was kicked by a...,0,0.7,0.3,0.4,0.6,949,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @soccerst_: the refugee who was kicked by a...,0,0.7,0.3,0.3,0.7,,,,,,,,,
950,"{'objecttype': 'person', 'id': 'id:twitter.com...",to understand the demands of the 'refugee welc...,0,0.7,0.3,0.4,0.6,950,"{'objecttype': 'person', 'id': 'id:twitter.com...",to understand the demands of the 'refugee welc...,0,0.7,0.3,0.3,0.7,,,,,,,,,
951,"{'objecttype': 'person', 'id': 'id:twitter.com...",refugee crisis to test eu itself at summit of ...,0,0.7,0.3,0.4,0.6,951,"{'objecttype': 'person', 'id': 'id:twitter.com...",refugee crisis to test eu itself at summit of ...,0,0.7,0.3,0.3,0.7,,,,,,,,,
952,"{'objecttype': 'person', 'id': 'id:twitter.com...",#news #stocks rpt--u.n. refugee hunger-relief …,0,0.7,0.3,0.4,0.6,952,"{'objecttype': 'person', 'id': 'id:twitter.com...",#news #stocks rpt--u.n. refugee hunger-relief …,0,0.7,0.3,0.3,0.7,,,,,,,,,
953,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @ylenews: finland changes entry policy for ...,0,0.7,0.3,0.4,0.6,953,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @ylenews: finland changes entry policy for ...,0,0.7,0.3,0.3,0.7,,,,,,,,,
954,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @iom_news: new life for syrian #migrant tri...,0,0.7,0.3,0.4,0.6,954,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @iom_news: new life for syrian #migrant tri...,0,0.7,0.3,0.3,0.7,,,,,,,,,
955,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @wfp: “i know the world has forgotten us, w...",0,0.7,0.3,0.4,0.6,955,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @wfp: “i know the world has forgotten us, w...",0,0.7,0.3,0.3,0.7,,,,,,,,,
956,"{'objecttype': 'person', 'id': 'id:twitter.com...",#technews apple opens up itunes donations to h...,0,0.7,0.3,0.4,0.6,956,"{'objecttype': 'person', 'id': 'id:twitter.com...",#technews apple opens up itunes donations to h...,0,0.7,0.3,0.3,0.7,,,,,,,,,
957,"{'objecttype': 'person', 'id': 'id:twitter.com...",syrian refugees await asylum at makeshift camp...,0,0.7,0.3,0.4,0.6,957,"{'objecttype': 'person', 'id': 'id:twitter.com...",syrian refugees await asylum at makeshift camp...,0,0.7,0.3,0.3,0.7,,,,,,,,,
958,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @ambmellbin: congrats to aqeela asifi! #nan...,0,0.7,0.3,0.4,0.6,958,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @ambmellbin: congrats to aqeela asifi! #nan...,0,0.7,0.3,0.3,0.7,,,,,,,,,
959,"{'objecttype': 'person', 'id': 'id:twitter.com...",#refugeecrisis: it will be a matter of time be...,0,0.7,0.3,0.4,0.6,959,"{'objecttype': 'person', 'id': 'id:twitter.com...",#refugeecrisis: it will be a matter of time be...,0,0.7,0.3,0.3,0.7,,,,,,,,,
960,"{'objecttype': 'person', 'id': 'id:twitter.com...",lunatic asylum: the place where optimism most ...,0,0.7,0.3,0.4,0.6,960,"{'objecttype': 'person', 'id': 'id:twitter.com...",lunatic asylum: the place where optimism most ...,0,0.7,0.3,0.3,0.7,,,,,,,,,
961,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @20committee: croatia's smug period of refu...,0,0.7,0.3,0.4,0.6,961,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @20committee: croatia's smug period of refu...,0,0.7,0.3,0.3,0.7,,,,,,,,,
962,"{'objecttype': 'person', 'id': 'id:twitter.com...",and this is just the beginning as war drags on…,0,0.7,0.3,0.4,0.6,962,"{'objecttype': 'person', 'id': 'id:twitter.com...",and this is just the beginning as war drags on…,0,0.7,0.3,0.3,0.7,,,,,,,,,
963,"{'objecttype': 'person', 'id': 'id:twitter.com...",yahoo news : switzerland offers europe lessons...,0,0.7,0.3,0.4,0.6,963,"{'objecttype': 'person', 'id': 'id:twitter.com...",yahoo news : switzerland offers europe lessons...,0,0.7,0.3,0.3,0.7,,,,,,,,,
964,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @huffingtonpost: greek family on vacation s...,0,0.7,0.3,0.4,0.6,964,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @huffingtonpost: greek family on vacation s...,0,0.7,0.3,0.3,0.7,,,,,,,,,
965,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rickgladstone: dismayed at intl response t...,0,0.7,0.3,0.4,0.6,965,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rickgladstone: dismayed at intl response t...,0,0.7,0.3,0.3,0.7,,,,,,,,,
966,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rtenews: pope francis puts up syrian refug...,0,0.7,0.3,0.4,0.6,966,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rtenews: pope francis puts up syrian refug...,0,0.7,0.3,0.3,0.7,,,,,,,,,
967,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rediceradio: destruction of europe: migran...,0,0.7,0.3,0.4,0.6,967,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @rediceradio: destruction of europe: migran...,0,0.7,0.3,0.3,0.7,,,,,,,,,
968,"{'objecttype': 'person', 'id': 'id:twitter.com...","leg done today , quality kit helping us get so...",0,0.7,0.3,0.4,0.6,968,"{'objecttype': 'person', 'id': 'id:twitter.com...","leg done today , quality kit helping us get so...",0,0.7,0.3,0.3,0.7,,,,,,,,,
969,"{'objecttype': 'person', 'id': 'id:twitter.com...",going to piss you off... us government to offe...,0,0.7,0.3,0.4,0.6,969,"{'objecttype': 'person', 'id': 'id:twitter.com...",going to piss you off... us government to offe...,0,0.7,0.3,0.3,0.7,,,,,,,,,
970,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @elyseecom: le mieux et le plus rapide est ...,0,0.7,0.3,0.4,0.6,970,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @elyseecom: le mieux et le plus rapide est ...,0,0.7,0.3,0.3,0.7,,,,,,,,,
971,"{'objecttype': 'person', 'id': 'id:twitter.com...",what central europeans want to know on the #re...,0,0.7,0.3,0.4,0.6,971,"{'objecttype': 'person', 'id': 'id:twitter.com...",what central europeans want to know on the #re...,0,0.7,0.3,0.3,0.7,,,,,,,,,
972,"{'objecttype': 'person', 'id': 'id:twitter.com...",tight-knit no more? refugee crisis threatens e...,0,0.7,0.3,0.4,0.6,972,"{'objecttype': 'person', 'id': 'id:twitter.com...",tight-knit no more? refugee crisis threatens e...,0,0.7,0.3,0.3,0.7,,,,,,,,,
973,"{'objecttype': 'person', 'id': 'id:twitter.com...",emotional syrian refugee blasts fraud migrants...,0,0.7,0.3,0.4,0.6,973,"{'objecttype': 'person', 'id': 'id:twitter.com...",emotional syrian refugee blasts fraud migrants...,0,0.7,0.3,0.3,0.7,,,,,,,,,
974,"{'objecttype': 'person', 'id': 'id:twitter.com...",german minister: 'we can't take every refugee'...,0,0.7,0.3,0.4,0.6,974,"{'objecttype': 'person', 'id': 'id:twitter.com...",german minister: 'we can't take every refugee'...,0,0.7,0.3,0.3,0.7,,,,,,,,,
975,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @xsmed_: no matter what anyone says.,americ...",0,0.7,0.3,0.4,0.6,975,"{'objecttype': 'person', 'id': 'id:twitter.com...","rt @xsmed_: no matter what anyone says.,americ...",0,0.7,0.3,0.3,0.7,,,,,,,,,
976,"{'objecttype': 'person', 'id': 'id:twitter.com...",europe’s refugee crisis and the biology of hum...,0,0.7,0.3,0.4,0.6,976,"{'objecttype': 'person', 'id': 'id:twitter.com...",europe’s refugee crisis and the biology of hum...,0,0.7,0.3,0.3,0.7,,,,,,,,,
977,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @channel4news: 'individual measures by indi...,0,0.7,0.3,0.4,0.6,977,"{'objecttype': 'person', 'id': 'id:twitter.com...",rt @channel4news: 'individual measures by indi...,0,0.7,0.3,0.3,0.7,,,,,,,,,
